number,source_port,destination_port,protocol,length,length_deviation,delta_time,flow_average_length,flow_length_deviation,flow_delta_time,human
1343,49773,443,6,655,168.41563467,0.00041699,598.67105263,57.08000000,0.00041699,0
1344,443,49773,6,872,48.71461717,0.00168610,1210.51046025,339.93277311,0.00231099,1
1345,443,49773,6,481,342.32302937,0.00000000,1207.47083333,729.51046025,0.00000000,1
1346,49773,443,6,54,769.05868726,0.00004506,591.59740260,544.67105263,0.00173116,0
1347,49773,443,6,664,158.46527778,0.00197601,592.52564103,72.40259740,0.00197601,0
1348,443,49773,6,54,768.34309946,0.00021291,1202.68464730,1153.47083333,0.00223398,0
1349,49773,443,6,655,166.75115562,0.00026298,593.31645570,62.47435897,0.00047588,0
1350,49773,443,6,658,163.62278676,0.00041294,594.12500000,64.68354430,0.00041294,0
1351,443,49773,6,54,767.49692308,0.00075507,1197.93801653,1148.68464730,0.00143099,0
1352,443,49773,6,529,291.90699462,0.00000000,1195.18518519,668.93801653,0.00000000,1
1353,49773,443,6,54,766.68279570,0.00004911,587.45679012,540.12500000,0.00080419,0
1354,443,49773,6,814,6.09439754,0.00084186,1193.62295082,381.18518519,0.00089097,1
1355,49773,443,6,54,766.08972393,0.00006008,580.95121951,533.45679012,0.00090194,0
1356,49773,443,6,654,165.50268199,0.00082588,581.83132530,73.04878049,0.00082588,0
1357,49773,443,6,662,157.37595712,0.00128412,582.78571429,80.16867470,0.00128412,0
1358,443,49773,6,54,765.25554705,0.00010896,1188.97142857,1139.62295082,0.00227904,0
1359,443,49773,6,54,764.67048930,0.00000000,1184.35772358,1134.97142857,0.00000000,0
1360,49773,443,6,667,151.08632544,0.00046897,583.77647059,84.21428571,0.00057793,0
1361,443,49773,6,527,290.97099237,0.00064802,1181.69635628,657.35772358,0.00111699,1
1362,443,49773,6,856,38.25095347,0.00000000,1180.38306452,325.69635628,0.00000000,1
1363,49773,443,6,54,763.77820122,0.00007200,577.61627907,529.77647059,0.00072002,0
1364,443,49773,6,54,763.19649657,0.00218296,1175.85943775,1126.38306452,0.00225496,0
1365,49773,443,6,660,156.61567732,0.00059915,578.56321839,82.38372093,0.00278211,0
1366,49773,443,6,657,159.49657795,0.00049186,579.45454545,78.43678161,0.00049186,0
1367,443,49773,6,517,299.37537994,0.00005198,1173.22400000,658.85943775,0.00114298,1
1368,443,49773,6,54,762.14806378,0.00000000,1168.76494024,1119.22400000,0.00000000,0
1369,49773,443,6,668,147.56980273,0.00041199,580.44943820,88.54545455,0.00046396,0
1370,443,49773,6,454,361.45792267,0.00076103,1165.92857143,714.76494024,0.00117302,1
1371,443,49773,6,480,335.18409091,0.00000000,1163.21739130,685.92857143,0.00000000,1
1372,49773,443,6,54,760.93035579,0.00007200,574.60000000,526.44943820,0.00083303,0
1373,49773,443,6,666,148.35476551,0.00077915,575.60439560,91.40000000,0.00077915,0
1374,49773,443,6,666,148.24263039,0.00100183,576.58695652,90.39560440,0.00100183,0
1375,49773,443,6,676,138.13066465,0.00075102,577.65591398,99.41304348,0.00075102,0
1376,443,49773,6,54,760.02641509,0.00007701,1158.85039370,1109.21739130,0.00268102,0
1377,443,49773,6,54,759.45324284,0.00139904,1154.51764706,1104.85039370,0.00139904,0
1378,443,49773,6,424,388.88093444,0.00000000,1151.66406250,730.51764706,0.00000000,1
1379,443,49773,6,548,264.58810241,0.00000000,1149.31517510,603.66406250,0.00000000,1
1380,49773,443,6,54,758.38901430,0.00010800,572.08510638,523.65591398,0.00158405,0
1381,443,49773,6,461,350.81879699,0.00115609,1146.64728682,688.31517510,0.00126410,1
1382,443,49773,6,54,757.55522164,0.00000000,1142.42857143,1092.64728682,0.00000000,0
1383,443,49773,6,54,756.98648649,0.00285482,1138.24230769,1088.42857143,0.00285482,0
1384,443,49773,6,488,322.41860465,0.00664616,1135.75095785,650.24230769,0.00664616,1
1385,443,49773,6,855,44.82308846,0.00000000,1134.67938931,280.75095785,0.00000000,1
1386,49773,443,6,54,756.21048689,0.00012183,566.63157895,518.08510638,0.01077890,0
1387,49787,53,6,66,743.64446108,0.03443003,0,0,0,0
1388,49788,53,6,66,743.08825729,0.00018716,0,0,0,0
1389,53,49787,6,66,742.53288490,0.00149488,0,0,0,0
1390,53,49788,6,66,741.97834205,0.00000000,0,0,0,0
1391,49787,53,6,54,753.42462687,0.00028396,60.00000000,12.00000000,0.00196600,0
1392,49788,53,6,54,752.86278896,0.00003409,60.00000000,12.00000000,0.00181293,0
1393,49788,53,6,56,750.30178838,0.00067496,58.66666667,4.00000000,0.00067496,0
1394,49788,53,6,103,702.74311243,0.00001001,69.75000000,44.33333333,0.00001001,0
1395,53,49788,6,54,751.22023810,0.00117302,60.00000000,12.00000000,0.00217605,0
1396,53,49788,6,54,750.66171004,0.00000000,58.00000000,6.00000000,0.00000000,0
1397,53,49788,6,162,642.10401189,0.00457096,84.00000000,104.00000000,0.00457096,0
1398,49788,53,6,54,749.62731997,0.00040793,66.60000000,15.75000000,0.00615191,0
1399,53,49788,6,54,749.07121662,0.00180411,78.00000000,30.00000000,0.00221205,0
1400,49788,53,6,54,748.51593773,0.00028896,64.50000000,12.60000000,0.00209308,0
1401,49773,443,6,1506,704.03851852,0.00344205,576.41666667,939.36842105,0.04880214,1
1402,49773,443,6,1506,703.51739452,0.00000000,586.00000000,929.58333333,0.00000000,0
1403,49773,443,6,1506,702.99704142,0.00000000,595.38775510,920.00000000,0.00000000,0
1404,49773,443,6,264,539.52254250,0.00000000,592.04040404,331.38775510,0.00000000,1
1405,49787,53,6,56,747.12407681,0.00287890,58.66666667,4.00000000,0.01528502,0
1406,49787,53,6,103,699.57269373,0.00003409,69.75000000,44.33333333,0.00003409,0
1407,53,49787,6,54,748.05678466,0.00203490,60.00000000,12.00000000,0.01763797,0
1408,53,49787,6,54,747.50552690,0.00000000,58.00000000,6.00000000,0.00000000,0
1409,443,49773,6,54,746.95508100,0.00000000,1130.57034221,1080.67938931,0.05387187,0
1410,53,49787,6,169,631.40544518,0.00000000,85.75000000,111.00000000,0.00000000,0
1411,49789,443,6,66,733.94117647,0.00058198,0,0,0,0
1412,49787,53,6,54,745.40191036,0.00015211,66.60000000,15.75000000,0.00276899,0
1413,53,49787,6,54,744.85462555,0.00577688,79.40000000,31.75000000,0.00651097,0
1414,443,49789,6,66,732.30814380,0.00000000,0,0,0,0
1415,49789,443,6,54,743.77126100,0.00023913,60.00000000,12.00000000,0.00616813,0
1416,49787,53,6,54,743.22637363,0.00016403,64.50000000,12.60000000,0.00618005,0
1417,49789,443,6,637,159.68228404,0.00108504,252.33333333,577.00000000,0.00124907,0
1418,443,49789,6,54,742.56547184,0.00619698,60.00000000,12.00000000,0.00768518,0
1419,443,49789,6,1466,669.97733918,0.00000000,528.66666667,1406.00000000,0.00000000,0
1420,443,49789,6,1466,669.48794741,0.00000000,763.00000000,937.33333333,0.00000000,0
1421,443,49789,6,1466,668.99927007,0.00000000,903.60000000,703.00000000,0.00000000,0
1422,443,49789,6,678,119.48869438,0.00000000,866.00000000,225.60000000,0.00000000,1
1423,49789,443,6,54,743.40160350,0.00012684,202.75000000,198.33333333,0.00632381,0
1424,49789,443,6,128,668.86016023,0.00070000,187.80000000,74.75000000,0.00070000,0
1425,49789,443,6,146,650.37336245,0.00013900,180.83333333,41.80000000,0.00013900,1
1426,49789,443,6,546,249.90036364,0.00009012,233.00000000,365.16666667,0.00009012,1
1427,443,49789,6,1044,248.28125000,0.00542307,891.42857143,178.00000000,0.00647902,0
1428,443,49789,6,85,710.89905592,0.00000000,790.62500000,806.42857143,0.00000000,1
1429,49789,443,6,54,741.38316401,0.00009179,210.62500000,179.00000000,0.00551486,0
1430,49789,443,6,85,709.84554025,0.00010014,196.66666667,125.62500000,0.00010014,1
1431,443,49789,6,54,740.33115942,0.00515389,708.77777778,736.62500000,0.00534582,0
1432,443,49789,6,54,739.79507603,0.00000000,643.30000000,654.77777778,0.00000000,0
1433,49790,53,6,66,727.25976845,0.01578808,0,0,0,0
1434,49791,53,6,66,726.73391179,0.00019193,0,0,0,0
1435,53,49790,6,66,726.20881503,0.00147009,0,0,0,0
1436,53,49791,6,66,725.68447653,0.00000000,0,0,0,0
1437,49790,53,6,54,737.16089466,0.00028586,60.00000000,12.00000000,0.00194788,0
1438,49791,53,6,54,736.62941601,0.00003910,60.00000000,12.00000000,0.00179505,0
1439,49792,53,6,66,724.09870317,0.00025797,0,0,0,0
1440,49793,53,6,66,723.57739381,0.00014496,0,0,0,0
1441,49791,53,6,56,733.05683453,0.00035405,58.66666667,4.00000000,0.00075698,0
1442,49791,53,6,97,691.52983465,0.00002193,68.25000000,38.33333333,0.00002193,0
1443,443,49789,6,347,441.03304598,0.00011420,616.36363636,296.30000000,0.01866817,1
1444,443,49789,6,121,666.71643934,0.00000000,575.08333333,495.36363636,0.00000000,1
1445,443,49789,6,93,694.23816356,0.00000000,538.00000000,482.08333333,0.00000000,1
1446,49789,443,6,54,732.74050179,0.00006485,182.40000000,142.66666667,0.02388692,0
1447,49789,443,6,93,693.21561605,0.00016308,174.27272727,89.40000000,0.00016308,1
1448,53,49792,6,66,719.71939871,0.00084496,0,0,0,0
1449,53,49793,6,66,719.20457797,0.00000000,0,0,0,0
1450,53,49791,6,54,730.69049321,0.00000000,60.00000000,12.00000000,0.00229096,0
1451,53,49791,6,54,730.16857143,0.00000000,58.00000000,6.00000000,0.00000000,0
1452,49773,443,6,1506,722.35260528,0.00014496,601.18000000,913.95959596,0.05085492,1
1453,49773,443,6,1506,721.83737518,0.00000000,610.13861386,904.82000000,0.00000000,0
1454,49773,443,6,1400,615.32287954,0.00000000,617.88235294,789.86138614,0.00000000,1
1455,49792,53,6,54,731.11538462,0.00007200,60.00000000,12.00000000,0.00192499,0
1456,49793,53,6,54,730.59501779,0.00003195,60.00000000,12.00000000,0.00181198,0
1457,49792,53,6,56,728.07539118,0.00042605,58.66666667,4.00000000,0.00045800,0
1458,49792,53,6,96,687.55792466,0.00001597,68.00000000,37.33333333,0.00001597,0
1459,49793,53,6,56,727.06960227,0.00010705,58.66666667,4.00000000,0.00054908,0
1460,49793,53,6,96,686.55358410,0.00002003,68.00000000,37.33333333,0.00002003,0
1461,53,49792,6,54,728.06666667,0.00146508,60.00000000,12.00000000,0.00228310,0
1462,53,49792,6,54,727.55067328,0.00000000,58.00000000,6.00000000,0.00000000,0
1463,53,49793,6,54,727.03541076,0.00000000,60.00000000,12.00000000,0.00228310,0
1464,53,49793,6,54,726.52087757,0.00000000,58.00000000,6.00000000,0.00000000,0
1465,443,49773,6,54,726.00707214,0.00329280,1126.49242424,1076.57034221,0.05133796,0
1466,53,49791,6,211,568.49399293,0.00223613,96.25000000,153.00000000,0.00781202,0
1467,49794,53,6,66,713.09251412,0.00060201,0,0,0,0
1468,49795,53,6,66,712.58927311,0.00017190,0,0,0,0
1469,49791,53,6,54,724.08674189,0.00024199,65.40000000,14.25000000,0.01001501,0
1470,443,49773,6,1506,728.42353770,0.00136614,1127.92452830,379.50757576,0.00461817,0
1471,443,49773,6,1506,727.91056338,0.00000000,1129.34586466,378.07547170,0.00000000,0
1472,443,49773,6,1506,727.39831105,0.00000000,1130.75655431,376.65413534,0.00000000,0
1473,443,49773,6,1506,726.88677918,0.00000000,1132.15671642,375.24344569,0.00000000,0
1474,443,49773,6,1506,726.37596627,0.00000000,1133.54646840,373.84328358,0.00000000,0
1475,443,49773,6,1506,725.86587079,0.00000000,1134.92592593,372.45353160,0.00000000,0
1476,443,49773,6,1506,725.35649123,0.00000000,1136.29520295,371.07407407,0.00000000,0
1477,443,49773,6,1477,695.84782609,0.00000000,1137.54779412,340.70479705,0.00000000,1
1478,53,49794,6,66,715.63980378,0.00000000,0,0,0,0
1479,443,49773,6,366,415.13865546,0.00000000,1134.72161172,771.54779412,0.00000000,1
1480,53,49795,6,66,714.84814556,0.00000000,0,0,0,0
1481,443,49789,6,54,726.34825175,0.00000000,503.42857143,484.00000000,0.01126695,0
1482,49773,443,6,54,725.84067086,0.00010705,612.40776699,563.88235294,0.01015615,0
1483,49794,53,6,54,725.33379888,0.00023580,60.00000000,12.00000000,0.00212288,0
1484,49795,53,6,54,724.82763433,0.00001216,60.00000000,12.00000000,0.00196314,0
1485,49795,53,6,56,722.32217573,0.00064683,58.66666667,4.00000000,0.00064683,0
1486,49795,53,6,96,681.81881533,0.00002313,68.00000000,37.33333333,0.00002313,0
1487,53,49791,6,54,723.34401114,0.00112104,87.80000000,42.25000000,0.00452805,0
1488,53,49792,6,114,662.84064022,0.00000000,72.00000000,56.00000000,0.01005697,0
1489,53,49795,6,54,722.37969402,0.00000000,60.00000000,12.00000000,0.00214601,0
1490,53,49795,6,54,721.87769284,0.00000000,58.00000000,6.00000000,0.00000000,0
1491,49791,53,6,54,721.37638889,0.00028086,63.50000000,11.40000000,0.00379300,0
1492,49792,53,6,54,720.87578071,0.00011110,65.20000000,14.00000000,0.01204109,0
1493,49790,53,6,56,718.37586685,0.00131798,58.66666667,4.00000000,0.01605511,0
1494,49790,53,6,97,676.87803188,0.00002289,68.25000000,38.33333333,0.00002289,0
1495,53,49792,6,54,719.40927978,0.00045323,68.40000000,18.00000000,0.00218606,0
1496,49794,53,6,56,716.91141869,0.00026178,58.66666667,4.00000000,0.00425100,0
1497,49794,53,6,96,676.41562932,0.00002718,68.00000000,37.33333333,0.00002718,0
1498,49792,53,6,54,717.94816862,0.00003290,63.33333333,11.20000000,0.00211596,0
1499,53,49790,6,54,717.45234807,0.00104904,60.00000000,12.00000000,0.01818800,0
1500,53,49790,6,54,716.95721187,0.00000000,58.00000000,6.00000000,0.00000000,0
1501,53,49794,6,54,716.46275862,0.00000000,60.00000000,12.00000000,0.00570297,0
1502,53,49794,6,54,715.96898691,0.00000000,58.00000000,6.00000000,0.00000000,0
1503,53,49793,6,155,614.47589532,0.00121903,82.25000000,97.00000000,0.01483297,0
1504,49796,443,6,66,703.05299381,0.00051403,0,0,0,0
1505,49793,53,6,54,714.56946355,0.00015497,65.20000000,14.00000000,0.01696706,0
1506,49773,443,6,542,226.07835052,0.00405502,611.73076923,70.40776699,0.01153898,0
1507,49773,443,6,644,123.92307692,0.00050092,612.03809524,32.26923077,0.00050092,0
1508,49773,443,6,654,113.83802334,0.00051594,612.43396226,41.96190476,0.00051594,0
1509,443,49796,6,66,701.75994513,0.00067306,0,0,0,0
1510,53,49793,6,54,713.27895819,0.00000000,76.60000000,28.25000000,0.00641394,0
1511,49796,443,6,54,712.79041096,0.00020194,60.00000000,12.00000000,0.00610185,0
1512,49793,53,6,54,712.30253251,0.00022507,63.33333333,11.20000000,0.00617194,0
1513,53,49795,6,201,564.81532148,0.00080204,93.75000000,143.00000000,0.01241899,0
1514,53,49790,6,166,599.42925496,0.00000000,85.00000000,108.00000000,0.00886202,0
1515,49796,443,6,662,103.01980874,0.00002098,260.66666667,602.00000000,0.00104809,0
1516,49795,53,6,54,710.94948805,0.00028586,65.20000000,14.00000000,0.01384687,0
1517,49790,53,6,54,710.46452933,0.00010610,65.40000000,14.25000000,0.01109910,0
1518,443,49773,6,54,709.98023177,0.00191212,1130.77737226,1080.72161172,0.01689005,0
1519,443,49773,6,54,709.49659401,0.00000000,1126.86181818,1076.77737226,0.00000000,0
1520,443,49773,6,54,709.01361470,0.00000000,1122.97463768,1072.86181818,0.00000000,0
1521,53,49795,6,54,708.53129252,0.00000000,85.80000000,39.75000000,0.00232506,0
1522,49773,443,6,1506,743.95037390,0.00001788,620.78504673,893.56603774,0.00424504,1
1523,49773,443,6,1506,743.44497283,0.00000000,628.98148148,885.21495327,0.00000000,0
1524,49773,443,6,1506,742.94025798,0.00000000,637.02752294,877.01851852,0.00000000,0
1525,49773,443,6,251,512.56377205,0.00000000,633.51818182,386.02752294,0.00000000,1
1526,49795,53,6,54,709.21627119,0.00026512,63.33333333,11.20000000,0.00230122,0
1527,53,49790,6,54,708.73577236,0.00086379,78.80000000,31.00000000,0.00347185,0
1528,443,49773,6,1506,743.74407583,0.00000000,1124.35740072,383.02536232,0.00114679,0
1529,443,49773,6,1506,743.24086604,0.00000000,1125.73021583,381.64259928,0.00000000,0
1530,443,49773,6,1506,742.73833671,0.00000000,1127.09318996,380.26978417,0.00000000,0
1531,443,49773,6,1506,742.23648649,0.00000000,1128.44642857,378.90681004,0.00000000,0
1532,443,49773,6,1506,741.73531398,0.00000000,1129.79003559,377.55357143,0.00000000,0
1533,443,49773,6,1506,741.23481781,0.00000000,1131.12411348,376.20996441,0.00000000,0
1534,443,49773,6,1506,740.73499663,0.00000000,1132.44876325,374.87588652,0.00000000,0
1535,443,49773,6,1506,740.23584906,0.00000000,1133.76408451,373.55123675,0.00000000,0
1536,443,49773,6,1506,739.73737374,0.00000000,1135.07017544,372.23591549,0.00000000,0
1537,443,49773,6,1506,739.23956931,0.00000000,1136.36713287,370.92982456,0.00000000,0
1538,443,49773,6,1506,738.74243443,0.00000000,1137.65505226,369.63286713,0.00000000,0
1539,443,49773,6,152,615.75403226,0.00000000,1134.23263889,985.65505226,0.00000000,1
1540,443,49773,6,1506,738.65950302,0.00000000,1135.51903114,371.76736111,0.00000000,0
1541,443,49773,6,1506,738.16375839,0.00000000,1136.79655172,370.48096886,0.00000000,0
1542,443,49773,6,1506,737.66867874,0.00000000,1138.06529210,369.20344828,0.00000000,0
1543,443,49773,6,1506,737.17426273,0.00000000,1139.32534247,367.93470790,0.00000000,0
1544,49773,443,6,54,715.31949096,0.00018907,628.29729730,579.51818182,0.00131798,0
1545,49790,53,6,54,714.84069612,0.00008011,63.50000000,11.40000000,0.00332808,0
1546,443,49773,6,1506,737.63745819,0.00010204,1140.57679181,366.67465753,0.00037122,0
1547,443,49773,6,1506,737.14438503,0.00000000,1141.81972789,365.42320819,0.00000000,0
1548,443,49773,6,133,636.34802939,0.00000000,1138.40000000,1008.81972789,0.00000000,1
1549,443,49773,6,376,392.92323097,0.00000000,1135.82432432,762.40000000,0.00000000,1
1550,443,49773,6,1506,737.33889260,0.00000000,1137.07070707,370.17567568,0.00000000,0
1551,443,49773,6,1506,736.84733333,0.00000000,1138.30872483,368.92929293,0.00000000,0
1552,443,49773,6,1506,736.35642905,0.00000000,1139.53846154,367.69127517,0.00000000,0
1553,443,49773,6,1506,735.86617843,0.00000000,1140.76000000,366.46153846,0.00000000,0
1554,443,49773,6,1506,735.37658017,0.00000000,1141.97342193,365.24000000,0.00000000,0
1555,443,49773,6,1506,734.88763298,0.00000000,1143.17880795,364.02657807,0.00000000,0
1556,443,49773,6,1506,734.39933555,0.00000000,1144.37623762,362.82119205,0.00000000,0
1557,443,49773,6,1506,733.91168659,0.00000000,1145.56578947,361.62376238,0.00000000,0
1558,443,49773,6,1506,733.42468480,0.00000000,1146.74754098,360.43421053,0.00000000,0
1559,443,49773,6,1506,732.93832891,0.00000000,1147.92156863,359.25245902,0.00000000,0
1560,443,49773,6,1506,732.45261763,0.00000000,1149.08794788,358.07843137,0.00000000,0
1561,443,49773,6,1506,731.96754967,0.00000000,1150.24675325,356.91205212,0.00000000,1
1562,49773,443,6,54,720.51687624,0.00009084,623.16964286,574.29729730,0.00027299,0
1563,443,49773,6,1506,731.95965608,0.00082898,1151.39805825,355.75324675,0.00091982,0
1564,443,49773,6,1506,731.47587574,0.00000000,1152.54193548,354.60194175,0.00000000,0
1565,443,49773,6,1506,730.99273448,0.00000000,1153.67845659,353.45806452,0.00000000,0
1566,443,49773,6,1506,730.51023102,0.00000000,1154.80769231,352.32154341,0.00000000,0
1567,443,49773,6,1506,730.02836412,0.00000000,1155.92971246,351.19230769,0.00000000,0
1568,443,49773,6,1506,729.54713250,0.00000000,1157.04458599,350.07028754,0.00000000,0
1569,443,49773,6,1506,729.06653491,0.00000000,1158.15238095,348.95541401,0.00000000,0
1570,443,49773,6,1506,728.58657011,0.00000000,1159.25316456,347.84761905,0.00000000,0
1571,443,49773,6,1506,728.10723684,0.00000000,1160.34700315,346.74683544,0.00000000,0
1572,443,49773,6,1506,727.62853386,0.00000000,1161.43396226,345.65299685,0.00000000,0
1573,443,49773,6,1506,727.15045992,0.00000000,1162.51410658,344.56603774,0.00000000,1
1574,443,49773,6,1506,726.67301379,0.00000000,1163.58750000,343.48589342,0.00000000,0
1575,443,49773,6,1506,726.19619423,0.00000000,1164.65420561,342.41250000,0.00000000,0
1576,443,49773,6,1506,725.72000000,0.00000000,1165.71428571,341.34579439,0.00000000,0
1577,443,49773,6,1506,725.24442988,0.00000000,1166.76780186,340.28571429,0.00000000,0
1578,443,49773,6,1506,724.76948265,0.00000000,1167.81481481,339.23219814,0.00000000,0
1579,443,49773,6,1506,724.29515707,0.00000000,1168.85538462,338.18518519,0.00000000,0
1580,443,49773,6,1506,723.82145193,0.00000000,1169.88957055,337.14461538,0.00000000,0
1581,443,49773,6,1506,723.34836601,0.00000000,1170.91743119,336.11042945,0.00000000,0
1582,443,49773,6,1506,722.87589811,0.00000000,1171.93902439,335.08256881,0.00000000,0
1583,443,49773,6,1506,722.40404700,0.00000000,1172.95440729,334.06097561,0.00000000,0
1584,443,49773,6,1506,721.93281148,0.00000000,1173.96363636,333.04559271,0.00000000,1
1585,49773,443,6,54,730.53780965,0.00027895,618.13274336,569.16964286,0.00110793,0
1586,443,49773,6,1506,721.93811075,0.00031519,1174.96676737,332.03636364,0.00059414,0
1587,443,49773,6,1506,721.46809896,0.00000000,1175.96385542,331.03323263,0.00000000,0
1588,443,49773,6,1506,720.99869876,0.00000000,1176.95495495,330.03614458,0.00000000,0
1589,443,49773,6,1506,720.52990897,0.00000000,1177.94011976,329.04504505,0.00000000,0
1590,443,49773,6,1506,720.06172840,0.00000000,1178.91940299,328.05988024,0.00000000,0
1591,443,49773,6,1506,719.59415584,0.00000000,1179.89285714,327.08059701,0.00000000,0
1592,443,49773,6,1506,719.12719014,0.00000000,1180.86053412,326.10714286,0.00000000,0
1593,443,49773,6,1506,718.66083009,0.00000000,1181.82248521,325.13946588,0.00000000,0
1594,443,49773,6,1506,718.19507453,0.00000000,1182.77876106,324.17751479,0.00000000,0
1595,443,49773,6,1506,717.72992228,0.00000000,1183.72941176,323.22123894,0.00000000,0
1596,443,49773,6,1506,717.26537217,0.00000000,1184.67448680,322.27058824,0.00000000,0
1597,443,49773,6,1506,716.80142303,0.00000000,1185.61403509,321.32551320,0.00000000,1
1598,443,49773,6,1506,716.33807369,0.00000000,1186.54810496,320.38596491,0.00000000,0
1599,443,49773,6,1506,715.87532300,0.00000000,1187.47674419,319.45189504,0.00000000,0
1600,443,49773,6,1506,715.41316979,0.00000000,1188.40000000,318.52325581,0.00000000,0
1601,443,49773,6,1506,714.95161290,0.00000000,1189.31791908,317.60000000,0.00000000,0
1602,443,49773,6,1506,714.49065119,0.00000000,1190.23054755,316.68208092,0.00000000,0
1603,443,49773,6,1506,714.03028351,0.00000000,1191.13793103,315.76945245,0.00000000,0
1604,443,49773,6,1506,713.57050869,0.00000000,1192.04011461,314.86206897,0.00000000,0
1605,443,49773,6,1506,713.11132561,0.00000000,1192.93714286,313.95988539,0.00000000,0
1606,443,49773,6,1506,712.65273312,0.00000000,1193.82905983,313.06285714,0.00000000,0
1607,443,49773,6,1506,712.19473008,0.00000000,1194.71590909,312.17094017,0.00000000,0
1608,443,49773,6,280,514.26268465,0.00000000,1192.12464589,914.71590909,0.00000000,1
1609,443,49773,6,1506,712.06739409,0.00000000,1193.01129944,313.87535411,0.00000000,0
1610,49773,443,6,54,740.38935215,0.00027394,613.18421053,564.13274336,0.00058913,0
1611,443,49773,6,1506,712.08525641,0.00061703,1193.89295775,312.98870056,0.00089097,0
1612,443,49773,6,1506,711.62908392,0.00000000,1194.76966292,312.10704225,0.00000000,0
1613,443,49773,6,1506,711.17349552,0.00000000,1195.64145658,311.23033708,0.00000000,0
1614,443,49773,6,1506,710.71849008,0.00000000,1196.50837989,310.35854342,0.00000000,0
1615,443,49773,6,1506,710.26406650,0.00000000,1197.37047354,309.49162011,0.00000000,0
1616,443,49773,6,1506,709.81022364,0.00000000,1198.22777778,308.62952646,0.00000000,0
1617,443,49773,6,1506,709.35696041,0.00000000,1199.08033241,307.77222222,0.00000000,0
1618,443,49773,6,1506,708.90427569,0.00000000,1199.92817680,306.91966759,0.00000000,0
1619,443,49773,6,1506,708.45216837,0.00000000,1200.77134986,306.07182320,0.00000000,0
1620,443,49773,6,1506,708.00063735,0.00000000,1201.60989011,305.22865014,0.00000000,0
1621,443,49773,6,1506,707.54968153,0.00000000,1202.44383562,304.39010989,0.00000000,1
1622,443,49773,6,1506,707.09929981,0.00000000,1203.27322404,303.55616438,0.00000000,0
1623,443,49773,6,1506,706.64949109,0.00000000,1204.09809264,302.72677596,0.00000000,0
1624,443,49773,6,1506,706.20025429,0.00000000,1204.91847826,301.90190736,0.00000000,0
1625,443,49773,6,1506,705.75158831,0.00000000,1205.73441734,301.08152174,0.00000000,0
1626,443,49773,6,1506,705.30349206,0.00000000,1206.54594595,300.26558266,0.00000000,0
1627,443,49773,6,233,568.14403553,0.00000000,1203.92183288,973.54594595,0.00000000,0
1628,443,49796,6,54,746.78376665,0.00000000,60.00000000,12.00000000,0.00747705,0
1629,443,49796,6,1466,665.68948035,0.00000000,528.66666667,1406.00000000,0.00000000,0
1630,49773,443,6,54,746.73210893,0.00018597,608.32173913,559.18421053,0.00080299,0
1631,443,49796,6,1466,665.74050633,0.00052404,763.00000000,937.33333333,0.00071001,0
1632,443,49796,6,1466,665.31941809,0.00000000,903.60000000,703.00000000,0.00000000,0
1633,443,49796,6,896,94.89886220,0.00000000,902.33333333,7.60000000,0.00000000,1
1634,443,49773,6,54,747.16108654,0.00000000,1200.83064516,1149.92183288,0.00071001,0
1635,49796,443,6,54,746.68939394,0.00006795,209.00000000,206.66666667,0.00700498,0
1636,49796,443,6,128,672.21829653,0.00095296,192.80000000,81.00000000,0.00095296,0
1637,49796,443,6,146,653.79445145,0.00016212,185.00000000,46.80000000,0.00016212,1
1638,49796,443,6,466,333.38248267,0.00016093,225.14285714,281.00000000,0.00016093,1
1639,49797,53,6,66,733.17254408,0.00200200,0,0,0,0
1640,49798,53,6,66,732.71113908,0.00017905,0,0,0,0
1641,443,49773,6,1506,707.74968553,0.00016189,1201.64879357,305.16935484,0.00368690,0
1642,443,49773,6,1506,707.30483972,0.00000000,1202.46256684,304.35120643,0.00000000,0
1643,443,49773,6,1506,706.86055276,0.00000000,1203.27200000,303.53743316,0.00000000,0
1644,443,49773,6,1506,706.41682360,0.00000000,1204.07712766,302.72800000,0.00000000,0
1645,443,49773,6,1506,705.97365119,0.00000000,1204.87798408,301.92287234,0.00000000,0
1646,443,49773,6,1506,705.53103448,0.00000000,1205.67460317,301.12201592,0.00000000,1
1647,443,49773,6,1506,705.08897243,0.00000000,1206.46701847,300.32539683,0.00000000,0
1648,443,49773,6,1506,704.64746399,0.00000000,1207.25526316,299.53298153,0.00000000,0
1649,443,49773,6,1506,704.20650814,0.00000000,1208.03937008,298.74473684,0.00000000,0
1650,443,49773,6,1506,703.76610381,0.00000000,1208.81937173,297.96062992,0.00000000,0
1651,443,49773,6,1506,703.32625000,0.00000000,1209.59530026,297.18062827,0.00000000,0
1652,443,49773,6,1506,702.88694566,0.00000000,1210.36718750,296.40469974,0.00000000,0
1653,443,49773,6,1506,702.44818976,0.00000000,1211.13506494,295.63281250,0.00000000,0
1654,443,49773,6,1506,702.00998129,0.00000000,1211.89896373,294.86493506,0.00000000,0
1655,443,49773,6,1506,701.57231920,0.00000000,1212.65891473,294.10103627,0.00000000,0
1656,443,49773,6,1506,701.13520249,0.00000000,1213.41494845,293.34108527,0.00000000,0
1657,443,49773,6,1506,700.69863014,0.00000000,1214.16709512,292.58505155,0.00000000,1
1658,49773,443,6,54,751.73739888,0.00021505,603.54310345,554.32173913,0.00442600,0
